query,id,Text,Text_processed,Sentiment,SentimentB
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372951235406352385,"@IKGujralPTU 
@VijayIndrSingla 
@Neet_Multani_
 Help!
If classes were held online whole the semester then why you are conducting exams online..?
If Covid is rising again then why offline exams?
Isn't student lives valuable
Is it all about supply's earning?
#Students lives matter",vijayindrsingla neetmultani helpif class held online whole semester conducting exam onlineif covid rising offline examsisnt student life valuableis supply earningstudents life matter,0.2,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372821479138689025,"@expressoshow @SamsungMobileSA @MTNza I would stay in touch with my Mom and Dad.  It would help me stay up to date with all my E-Learning classes and zoom classes since covid came everything is online.
#ItsGoTime",would stay touch mom dad would help stay date elearning class zoom class since covid came everything onlineitsgotime,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370203583774294018,Govt should also ensure the enforcement in private schools as well as all schools are forcing the students for outstanding dues for Covid period without taking even online classes the govt should ask for a report from each schools on this matter,govt also ensure enforcement private school well school forcing student outstanding due covid period without taking even online class govt ask report school matter,0.125,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371467229947166721,"Did not catch speakers name, she raised up important point about online access. In some environments/countries families have one cell phone and gives it only to the cis-boy. So only boys can access online classes during #COVID19. Reinscribes older patriarch educational practices",catch speaker name raised important point online access environmentscountries family one cell phone give cisboy boy access online class reinscribes older patriarch educational practice,0.2722222222222222,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1373246401468006408,"#Schools to be closed in #TamilNadu for standards 9, 10, 11 from Monday, March 22,  till further orders! This order is due to “rising #COVID19  clusters in some schools.” Classes for 12 to continue with SOP’s and online for others. 
#WearAMask",closed standard monday march till order order due rising cluster school class continue sop online others wearamask,-0.075,-1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1373151574420193282,"RT @TarunCh99607847: @DrMohanYadav51 @BJP4MP @BJP4India Respect sir,
I am student of Davv sir please give the confirmation on open book exa…",rt tarunch respect siri student davv sir please give confirmation open book exa,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369363266703683599,"@fordnation Ontario stipulates that parents of students can keep their children at home to take online classes in order to avoid the risk of COVID-19 virus, Why does SuOn Acdemy not consider any circumstances to force in classes in April?",ontario stipulates parent student keep child home take online class order avoid risk covid virus suon acdemy consider circumstance force class april,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369349135111950345,"And to think that I have to go to school more than 1 time instead of attending online classes is ridiculous, like what do they expect when they open everything again, no more covid cases??",think go school time instead attending online class ridiculous like expect open everything covid case,-0.1666666666666666,-1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369231084957827076,During Covid they collect full fee from students and no Proper online classes. For employee they deduct 10 % from there salary every month even though they are coming office for full day from past 1 year.,covid collect full fee student proper online class employee deduct salary every month even though coming office full day past year,0.1124999999999999,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369075504838447108,The news we've all been waiting to hear! In Person classes are back for Spring Semester! Although many classes are still online. Please see our updated Covid Page on our site to learn more about how the studio is resuming in-person training. https://t.co/LHzyW1k8LJ,news weve waiting hear person class back spring semester although many class still online please see updated covid page site learn studio resuming inperson training,0.25,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370989506430521350,"@PearlteaRizzy Considering the fact I've played several thousand dollars, mainly fees for services the school isn't providing since COVID, for classes that barely hold it together during online teaching...

I'm saying the system is failing.",considering fact ive played several thousand dollar mainly fee service school providing since covid class barely hold together online teachingim saying system failing,0.0722222222222222,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370062592455098369,@BkGingy @oQuincyy Lowkey covid helped cuz all my boys were back in town for hella long so all the shit i would have missed being at a CC i was able to do anyways. Cheating my ass off for online classes as well,lowkey covid helped cuz boy back town hella long shit would missed c able anyways cheating as online class well,0.0625,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369667480612921347,"A year ago this afternoon, I got the notice from one of the colleges I teach at that all classes will go online for a couple of weeks, due to the pandemic. That was the beginning for me. That was the start.

#OneFullYearOfCOVID #COVID19 #pandemicanniversary",year ago afternoon got notice one college teach class go online couple week due pandemic beginning startonefullyearofcovid,-0.125,-1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372391937429311493,"@anubha1812 There are lots of problems during this academic year my whole family  become covid positive even if we took all precautions i lost my grandmother due to covid then how can i feel safe to give offline exams?
I m honestly saying i haven't understand anything from online classes.(2)",lot problem academic year whole family become covid positive even took precaution lost grandmother due covid feel safe give offline examsi honestly saying understand anything online class,0.2337121212121212,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370621264348463105,"Mount Carmel School will continue with face-to-face classes with the option to keep their children home for online learning. 

For more info, please visit https://t.co/6q1DsffCgK  or read Dr. G's official announcement.

#GoKnights https://t.co/h4XFo5WXZ6",mount carmel school continue facetoface class option keep child home online learning info please visit read dr g official announcementgoknights,0.0,0.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371919497972514818,"They thought us evry thing online without any basic knowledge about the chapters n classes but n our college @AllianceU is conducting offline exams and even thought many from other states studying in our college seems to be covid+, they didn’t care.. #StudentsBoycottOfflineExams",thought u evry thing online without basic knowledge chapter n class n college conducting offline exam even thought many state studying college seems covid care,0.25,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369247340004073472,@EwanMacKenna In fairness covid aside it has never been as easy for people to access exercise/healthy living via local clubs online classes and freely available meal plans etc. I hope to Christ they don't force it on people but would it surprise you,fairness covid aside never easy people access exercisehealthy living via local club online class freely available meal plan etc hope christ force people would surprise,0.0611111111111111,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370698707813896194,RT @Dhirajreddy47: @nidhiindiatv Maam I am 10th CBSE Student during covid-19 we had online classes but for board exams why are you keeping…,rt dhirajreddy maam th cbse student covid online class board exam keeping,0.0,0.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371762681049399296,"As of today it is one year since LSE 'shut down and shifted' in face of Covid. Last day in School was actually 14th - a Saturday, it was the shape of things to come. Since then my teaching was on-line lectures and then fully online classes for the remote students @LSEGovernment",today one year since lse shut shifted face covid last day school actually th saturday shape thing come since teaching online lecture fully online class remote student lsegovernment,-0.0333333333333333,-1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369101422675984395,"@xox_natalie @Ststansberry @doctor2pi @Duncannedd Natalie,
I think you are absolutely right! It is important that everyone has a good internet access in order to do their school assignments online. Without the use of internet, we would be struggling on our online classes, especially during COVID-19.",nataliei think absolutely right important everyone good internet access order school assignment online without use internet would struggling online class especially covid,0.3464285714285714,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369120707263696898,"RT @walangpasok: Do you miss having face-to-face classes?

This time last year, several areas in the country announced class suspensions du…",rt walangpasok miss facetoface classesthis time last year several area country announced class suspension du,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369575740606357507,RT @IndianSquare: @pawanwagh @VarshaEGaikwad @anubha1812 Maam plz understand our feeling we have not been able to prepare well due to onlin…,rt indiansquare maam plz understand feeling able prepare well due onlin,0.1875,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1373275437552443392,"RT @ANI: Incidents of crime against women are rising.Police is taking action...In Jhunjhunu case,it emerged that accused use to see porn&amp;co…",rt ani incident crime woman risingpolice taking actionin jhunjhunu caseit emerged accused use see pornampco,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370453760066125825,@IFraggerz Irl because some classes can’t be taught over online (how tf am I supposed to learn engineering through online). COVID is still a worry but our school handles it extremely well and we haven’t had an outbreak.,irl class cant taught online tf supposed learn engineering online covid still worry school handle extremely well outbreak,-0.125,-1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372924405706149893,"RT @HunarTweets: Rajasthan Police:
Crime against women have increased in Rajasthan due to online classes. Youngsters now spend more time on…",rt hunartweets rajasthan policecrime woman increased rajasthan due online class youngster spend time,-0.125,-1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369255969625112588,"@cbseindia29 @HRD_AOML_NOAA @ArvindKejriwal @msisodia @DrRPNishank @LtGovDelhi 
Is there any order by CBSE to condect 9th annual exam offline (physical) in Delhi when whole year classes and exames have done online, now once again covid cases increase if my child get affect who..",order cbse condect th annual exam offline physical delhi whole year class exames done online covid case increase child get affect,0.1,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370026978959630336,"One year ago today, @TempleUniv announced that classes would be moving to #online and alternative learning methods for the remainder of the semester beginning March 16th, as a result of the ongoing spread of #COVID19. #ThrowbackThursday
https://t.co/EVO36e8ioO https://t.co/RSrnjzOie1",one year ago today announced class would moving alternative learning method remainder semester beginning march th result ongoing spread,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371435312384196608,"@PawanKu62232927 #NSUT_endsem_online@msisodia #NSUT_endsem_online,Dwarka,Delhi : End sem exams from 22 March till 26 March . syllabus not completed by techers as syllabus is hectic.Covid cases increasing rapidly . Practical classes for 2 days (9 hours per day) with no social distancing.",dwarkadelhi end sem exam march till march syllabus completed techers syllabus hecticcovid case increasing rapidly practical class day hour per day social distancing,0.0333333333333333,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370518874295169024,Online school sucks cause I have some pretty cool people in my classes this year id love to be better friends with but I CANT. And I'm not just gonna randomly text them cause that's weird and im a shit texter. So damn you covid 😄,online school suck cause pretty cool people class year id love better friend cant im gonna randomly text cause thats weird im shit texter damn covid,0.0571428571428571,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371535956852023300,"#OJewaKeng 
Hii,I am currently enrolled at UP and due to covid 19 all my classes are online. I have no laptop and can't access lectures and live video's. I am literally struggling and it's only day 1. Please can I have a Laptop donation. Pls retweet. 0765586832 reachable number. https://t.co/8sf5y6zNPs",hii currently enrolled due covid class online laptop cant access lecture live video literally struggling day please laptop donation pls retweet reachable number,0.0037878787878787,1.0
